tanggal,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Daging Ayam,Daging Ayam Ras Segar,Daging Sapi,Daging Sapi Kualitas I,Daging Sapi Kualitas II,Telur Ayam,Telur Ayam Ras Segar,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Minyak Goreng,Minyak Goreng Curah,Minyak Goreng Kemasan Bermerk I,Minyak Goreng Kemasan Bermerk II,Gula Pasir,Gula Pasir Kualitas Premium,Gula Pasir Lokal
2019-07-09,11250.0,10000.0,9250.0,12400.0,12150.0,12400.0,11400.0,37250.0,37250.0,137500.0,150000.0,125000.0,24000.0,24000.0,33000.0,33000.0,38750.0,38750.0,73750.0,82500.0,65000.0,60650.0,57500.0,63750.0,12550.0,10500.0,13900.0,13250.0,13200.0,13400.0,13000.0
2019-07-10,11250.0,10000.0,9250.0,12400.0,12150.0,12400.0,11400.0,36500.0,36500.0,137500.0,150000.0,125000.0,24000.0,24000.0,33000.0,33000.0,38750.0,38750.0,73750.0,82500.0,65000.0,60000.0,57500.0,62500.0,12550.0,10500.0,13900.0,13250.0,13200.0,13400.0,13000.0
2019-07-11,11350.0,10000.0,9000.0,12500.0,12000.0,12500.0,12000.0,36500.0,36500.0,145000.0,160000.0,130000.0,24000.0,24000.0,36000.0,36000.0,37500.0,37500.0,77500.0,85000.0,70000.0,68750.0,65000.0,72500.0,13350.0,11000.0,15000.0,14000.0,13250.0,13500.0,13000.0
2019-07-12,11250.0,10000.0,9250.0,12400.0,12150.0,12400.0,11150.0,35500.0,35500.0,137500.0,150000.0,125000.0,24000.0,24000.0,33000.0,33000.0,38750.0,38750.0,76250.0,85000.0,67500.0,68750.0,70000.0,67500.0,12600.0,10500.0,14000.0,13250.0,13200.0,13400.0,13000.0
2019-07-13,11250.0,10000.0,9250.0,12400.0,12150.0,12400.0,11150.0,35500.0,35500.0,137500.0,150000.0,125000.0,24000.0,24000.0,33000.0,33000.0,38750.0,38750.0,76250.0,85000.0,67500.0,68750.0,70000.0,67500.0,12600.0,10500.0,14000.0,13250.0,13200.0,13400.0,13000.0
2019-07-14,11250.0,10000.0,9250.0,12400.0,12150.0,12400.0,11150.0,35500.0,35500.0,137500.0,150000.0,125000.0,24000.0,24000.0,33000.0,33000.0,38750.0,38750.0,76250.0,85000.0,67500.0,68750.0,70000.0,67500.0,12600.0,10500.0,14000.0,13250.0,13200.0,13400.0,13000.0
2019-07-15,11350.0,10000.0,9000.0,12500.0,12000.0,12500.0,12000.0,36000.0,36000.0,145000.0,160000.0,130000.0,24000.0,24000.0,35000.0,35000.0,37500.0,37500.0,80000.0,90000.0,70000.0,73750.0,70000.0,77500.0,13350.0,11000.0,15000.0,14000.0,13250.0,13500.0,13000.0
2019-07-16,11250.0,10000.0,9250.0,12400.0,12150.0,12400.0,11150.0,35750.0,35750.0,137500.0,150000.0,125000.0,24250.0,24250.0,32500.0,32500.0,37500.0,37500.0,77500.0,85000.0,70000.0,75650.0,75000.0,76250.0,12600.0,10500.0,14000.0,13250.0,13200.0,13400.0,13000.0
2019-07-17,11250.0,10000.0,9250.0,12400.0,12150.0,12400.0,11150.0,36000.0,36000.0,137500.0,150000.0,125000.0,24250.0,24250.0,32500.0,32500.0,37500.0,37500.0,77500.0,85000.0,70000.0,77500.0,75000.0,80000.0,12600.0,10500.0,14000.0,13250.0,13200.0,13400.0,13000.0
2019-07-18,11250.0,10000.0,9250.0,12400.0,12150.0,12400.0,11150.0,36250.0,36250.0,137500.0,150000.0,125000.0,24250.0,24250.0,32500.0,32500.0,37500.0,37500.0,81250.0,85000.0,77500.0,76900.0,75000.0,78750.0,12600.0,10500.0,14000.0,13250.0,13200.0,13400.0,13000.0
2019-07-19,11250.0,10000.0,9250.0,12400.0,12150.0,12400.0,11150.0,36750.0,36750.0,137500.0,150000.0,125000.0,24250.0,24250.0,31250.0,31250.0,37000.0,37000.0,77500.0,82500.0,72500.0,76900.0,75000.0,78750.0,12600.0,10500.0,14000.0,13250.0,13200.0,13400.0,13000.0
2019-07-20,11250.0,10000.0,9250.0,12400.0,12150.0,12400.0,11150.0,36750.0,36750.0,137500.0,150000.0,125000.0,24250.0,24250.0,31250.0,31250.0,37000.0,37000.0,77500.0,82500.0,72500.0,76900.0,75000.0,78750.0,12600.0,10500.0,14000.0,13250.0,13200.0,13400.0,13000.0
2019-07-21,11250.0,10000.0,9250.0,12400.0,12150.0,12400.0,11150.0,36750.0,36750.0,137500.0,150000.0,125000.0,24250.0,24250.0,31250.0,31250.0,37000.0,37000.0,77500.0,82500.0,72500.0,76900.0,75000.0,78750.0,12600.0,10500.0,14000.0,13250.0,13200.0,13400.0,13000.0
2019-07-22,11250.0,10000.0,9250.0,12400.0,12150.0,12400.0,11150.0,37000.0,37000.0,137500.0,150000.0,125000.0,24750.0,24750.0,31250.0,31250.0,37000.0,37000.0,78750.0,80000.0,77500.0,82500.0,83750.0,81250.0,12600.0,10500.0,14000.0,13250.0,13200.0,13400.0,13000.0
2019-07-23,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36750.0,36750.0,137500.0,150000.0,125000.0,24750.0,24750.0,31250.0,31250.0,37000.0,37000.0,71900.0,80000.0,63750.0,76900.0,76250.0,77500.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-07-24,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36500.0,36500.0,137500.0,150000.0,125000.0,24500.0,24500.0,31250.0,31250.0,37000.0,37000.0,71900.0,80000.0,63750.0,76900.0,76250.0,77500.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-07-25,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36500.0,36500.0,137500.0,150000.0,125000.0,24500.0,24500.0,31250.0,31250.0,38250.0,38250.0,73750.0,82500.0,65000.0,83750.0,85000.0,82500.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-07-26,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36250.0,36250.0,137500.0,150000.0,125000.0,25000.0,25000.0,31250.0,31250.0,38250.0,38250.0,73750.0,82500.0,65000.0,83750.0,85000.0,82500.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-07-27,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36250.0,36250.0,137500.0,150000.0,125000.0,25000.0,25000.0,31250.0,31250.0,38250.0,38250.0,73750.0,82500.0,65000.0,83750.0,85000.0,82500.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-07-28,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36250.0,36250.0,137500.0,150000.0,125000.0,25000.0,25000.0,31250.0,31250.0,38250.0,38250.0,73750.0,82500.0,65000.0,83750.0,85000.0,82500.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-07-29,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36250.0,36250.0,137500.0,150000.0,125000.0,25000.0,25000.0,31250.0,31250.0,38250.0,38250.0,73750.0,82500.0,65000.0,84400.0,82500.0,86250.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-07-30,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36250.0,36250.0,137500.0,150000.0,125000.0,25000.0,25000.0,31250.0,31250.0,38250.0,38250.0,73750.0,82500.0,65000.0,84400.0,82500.0,86250.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-07-31,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36250.0,36250.0,137500.0,150000.0,125000.0,24900.0,24900.0,31250.0,31250.0,38250.0,38250.0,73750.0,82500.0,65000.0,83750.0,82500.0,85000.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-01,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36250.0,36250.0,137500.0,150000.0,125000.0,24650.0,24650.0,31250.0,31250.0,38250.0,38250.0,73750.0,82500.0,65000.0,83750.0,82500.0,85000.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-02,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36250.0,36250.0,137500.0,150000.0,125000.0,24650.0,24650.0,31250.0,31250.0,38250.0,38250.0,73750.0,82500.0,65000.0,83750.0,82500.0,85000.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-03,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36250.0,36250.0,137500.0,150000.0,125000.0,24650.0,24650.0,31250.0,31250.0,38250.0,38250.0,73750.0,82500.0,65000.0,83750.0,82500.0,85000.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-04,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36250.0,36250.0,137500.0,150000.0,125000.0,24650.0,24650.0,31250.0,31250.0,38250.0,38250.0,73750.0,82500.0,65000.0,83750.0,82500.0,85000.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-05,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,35750.0,35750.0,137500.0,150000.0,125000.0,24650.0,24650.0,31250.0,31250.0,38250.0,38250.0,73750.0,81250.0,66250.0,81900.0,80000.0,83750.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-06,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,35750.0,35750.0,137500.0,150000.0,125000.0,24500.0,24500.0,31250.0,31250.0,38250.0,38250.0,76900.0,83750.0,70000.0,83750.0,80000.0,87500.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-07,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,35750.0,35750.0,137500.0,150000.0,125000.0,24500.0,24500.0,31250.0,31250.0,38250.0,38250.0,81900.0,83750.0,80000.0,83750.0,80000.0,87500.0,12450.0,10500.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-08,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,35750.0,35750.0,137500.0,150000.0,125000.0,24250.0,24250.0,31250.0,31250.0,38250.0,38250.0,80650.0,81250.0,80000.0,86250.0,82500.0,90000.0,12500.0,10650.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-09,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36500.0,36500.0,137500.0,150000.0,125000.0,24000.0,24000.0,31250.0,31250.0,38250.0,38250.0,98750.0,97500.0,100000.0,97500.0,95000.0,100000.0,12500.0,10650.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-10,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36500.0,36500.0,137500.0,150000.0,125000.0,24000.0,24000.0,31250.0,31250.0,38250.0,38250.0,98750.0,97500.0,100000.0,97500.0,95000.0,100000.0,12500.0,10650.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-11,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36500.0,36500.0,137500.0,150000.0,125000.0,24000.0,24000.0,31250.0,31250.0,38250.0,38250.0,98750.0,97500.0,100000.0,97500.0,95000.0,100000.0,12500.0,10650.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-12,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36750.0,36750.0,137500.0,150000.0,125000.0,24000.0,24000.0,31250.0,31250.0,38250.0,38250.0,102500.0,102500.0,102500.0,100000.0,95000.0,105000.0,12500.0,10650.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-13,11300.0,10000.0,9250.0,12500.0,12150.0,12500.0,11150.0,36750.0,36750.0,137500.0,150000.0,125000.0,24000.0,24000.0,31250.0,31250.0,38250.0,38250.0,98750.0,97500.0,100000.0,98750.0,95000.0,102500.0,12500.0,10650.0,13650.0,13150.0,12950.0,13150.0,12750.0
2019-08-14,11300.0,10000.0,9250.0,12500.0,12150.0,12750.0,11150.0,36500.0,36500.0,137500.0,150000.0,125000.0,24000.0,24000.0,31250.0,31250.0,38250.0,38250.0,97500.0,97500.0,97500.0,92500.0,82500.0,102500.0,12550.0,10650.0,13750.0,13250.0,12950.0,13150.0,12750.0
2019-08-15,11300.0,10000.0,9250.0,12500.0,12150.0,12750.0,11150.0,35750.0,35750.0,137500.0,150000.0,125000.0,24000.0,24000.0,31250.0,31250.0,38250.0,38250.0,88750.0,92500.0,85000.0,88750.0,77500.0,100000.0,12550.0,10650.0,13750.0,13250.0,12950.0,13150.0,12750.0
2019-08-16,11300.0,10000.0,9250.0,12500.0,12150.0,12750.0,11150.0,35750.0,35750.0,137500.0,150000.0,125000.0,24250.0,24250.0,31250.0,31250.0,38250.0,38250.0,87500.0,92500.0,82500.0,88750.0,77500.0,100000.0,12550.0,10650.0,13750.0,13250.0,12950.0,13150.0,12750.0
2019-08-17,11300.0,10000.0,9250.0,12500.0,12150.0,12750.0,11150.0,35750.0,35750.0,137500.0,150000.0,125000.0,24250.0,24250.0,31250.0,31250.0,38250.0,38250.0,87500.0,92500.0,82500.0,88750.0,77500.0,100000.0,12550.0,10650.0,13750.0,13250.0,12950.0,13150.0,12750.0
2019-08-18,11300.0,10000.0,9250.0,12500.0,12150.0,12750.0,11150.0,35750.0,35750.0,137500.0,150000.0,125000.0,24250.0,24250.0,31250.0,31250.0,38250.0,38250.0,87500.0,92500.0,82500.0,88750.0,77500.0,100000.0,12550.0,10650.0,13750.0,13250.0,12950.0,13150.0,12750.0
2019-08-19,11300.0,10000.0,9250.0,12400.0,12150.0,12750.0,11250.0,35000.0,35000.0,137500.0,150000.0,125000.0,24250.0,24250.0,30000.0,30000.0,38250.0,38250.0,68750.0,67500.0,70000.0,82500.0,65000.0,100000.0,12550.0,10500.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-08-20,11300.0,10000.0,9250.0,12400.0,12150.0,12750.0,11250.0,34500.0,34500.0,137500.0,150000.0,125000.0,24250.0,24250.0,30000.0,30000.0,38250.0,38250.0,73750.0,72500.0,75000.0,87500.0,70000.0,105000.0,12550.0,10500.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-08-21,11300.0,10000.0,9250.0,12400.0,12150.0,12750.0,11250.0,34500.0,34500.0,137500.0,150000.0,125000.0,24250.0,24250.0,30000.0,30000.0,38250.0,38250.0,66250.0,60000.0,72500.0,78750.0,57500.0,100000.0,12550.0,10500.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-08-22,11300.0,10000.0,9250.0,12400.0,12150.0,12750.0,11250.0,34500.0,34500.0,137500.0,150000.0,125000.0,24000.0,24000.0,30000.0,30000.0,38250.0,38250.0,66250.0,60000.0,72500.0,78750.0,57500.0,100000.0,12550.0,10500.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-08-23,11300.0,10000.0,9250.0,12400.0,12150.0,12750.0,11250.0,34500.0,34500.0,137500.0,150000.0,125000.0,24000.0,24000.0,27500.0,27500.0,38250.0,38250.0,65000.0,60000.0,70000.0,77500.0,57500.0,97500.0,12650.0,10750.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-08-24,11300.0,10000.0,9250.0,12400.0,12150.0,12750.0,11250.0,34500.0,34500.0,137500.0,150000.0,125000.0,24000.0,24000.0,27500.0,27500.0,38250.0,38250.0,65000.0,60000.0,70000.0,77500.0,57500.0,97500.0,12650.0,10750.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-08-25,11300.0,10000.0,9250.0,12400.0,12150.0,12750.0,11250.0,34500.0,34500.0,137500.0,150000.0,125000.0,24000.0,24000.0,27500.0,27500.0,38250.0,38250.0,65000.0,60000.0,70000.0,77500.0,57500.0,97500.0,12650.0,10750.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-08-26,11400.0,10150.0,9250.0,12400.0,12250.0,12900.0,11400.0,34000.0,34000.0,137500.0,150000.0,125000.0,24000.0,24000.0,27500.0,27500.0,38250.0,38250.0,58750.0,51250.0,66250.0,73750.0,55000.0,92500.0,12650.0,10750.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-08-27,11400.0,10150.0,9250.0,12400.0,12250.0,12900.0,11400.0,33750.0,33750.0,137500.0,150000.0,125000.0,24000.0,24000.0,27500.0,27500.0,38250.0,38250.0,57500.0,51250.0,63750.0,71250.0,55000.0,87500.0,12700.0,10900.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-08-28,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,33500.0,33500.0,137500.0,150000.0,125000.0,24000.0,24000.0,27500.0,27500.0,38250.0,38250.0,64400.0,51250.0,77500.0,70000.0,52500.0,87500.0,12700.0,10900.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-08-29,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,33500.0,33500.0,137500.0,150000.0,125000.0,24000.0,24000.0,27500.0,27500.0,38250.0,38250.0,64400.0,51250.0,77500.0,67500.0,52500.0,82500.0,12700.0,10900.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-08-30,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,33250.0,33250.0,137500.0,150000.0,125000.0,24000.0,24000.0,27500.0,27500.0,38250.0,38250.0,61900.0,48750.0,75000.0,65650.0,50000.0,81250.0,12700.0,10900.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-08-31,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,33250.0,33250.0,137500.0,150000.0,125000.0,24000.0,24000.0,27500.0,27500.0,38250.0,38250.0,61900.0,48750.0,75000.0,65650.0,50000.0,81250.0,12700.0,10900.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-09-01,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,33250.0,33250.0,137500.0,150000.0,125000.0,24000.0,24000.0,27500.0,27500.0,38250.0,38250.0,61900.0,48750.0,75000.0,65650.0,50000.0,81250.0,12700.0,10900.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-09-02,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,32250.0,32250.0,137500.0,150000.0,125000.0,23900.0,23900.0,27500.0,27500.0,38250.0,38250.0,61900.0,48750.0,75000.0,64400.0,50000.0,78750.0,12700.0,10900.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-09-03,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,31750.0,31750.0,137500.0,150000.0,125000.0,23900.0,23900.0,27500.0,27500.0,38250.0,38250.0,61900.0,48750.0,75000.0,65650.0,50000.0,81250.0,12700.0,10900.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-09-04,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,31750.0,31750.0,137500.0,150000.0,125000.0,23900.0,23900.0,27500.0,27500.0,38250.0,38250.0,62500.0,48750.0,76250.0,66900.0,50000.0,83750.0,12700.0,10900.0,13900.0,13250.0,12950.0,13150.0,12750.0
2019-09-05,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,31750.0,31750.0,137500.0,150000.0,125000.0,23400.0,23400.0,27500.0,27500.0,38250.0,38250.0,62500.0,48750.0,76250.0,71900.0,50000.0,93750.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-06,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,31500.0,31500.0,137500.0,150000.0,125000.0,23150.0,23150.0,27500.0,27500.0,38250.0,38250.0,60650.0,48750.0,72500.0,71900.0,50000.0,93750.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-07,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,31500.0,31500.0,137500.0,150000.0,125000.0,23150.0,23150.0,27500.0,27500.0,38250.0,38250.0,60650.0,48750.0,72500.0,71900.0,50000.0,93750.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-08,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,31500.0,31500.0,137500.0,150000.0,125000.0,23150.0,23150.0,27500.0,27500.0,38250.0,38250.0,60650.0,48750.0,72500.0,71900.0,50000.0,93750.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-09,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,32750.0,32750.0,137500.0,150000.0,125000.0,23150.0,23150.0,27500.0,27500.0,38250.0,38250.0,55650.0,48750.0,62500.0,66900.0,50000.0,83750.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-10,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,32750.0,32750.0,137500.0,150000.0,125000.0,23150.0,23150.0,27500.0,27500.0,38250.0,38250.0,55000.0,47500.0,62500.0,66900.0,50000.0,83750.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-11,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,33000.0,33000.0,137500.0,150000.0,125000.0,23150.0,23150.0,27500.0,27500.0,38250.0,38250.0,54400.0,47500.0,61250.0,66250.0,50000.0,82500.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-12,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,33250.0,33250.0,137500.0,150000.0,125000.0,23150.0,23150.0,27500.0,27500.0,38250.0,38250.0,54400.0,47500.0,61250.0,66250.0,50000.0,82500.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-13,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,33250.0,33250.0,137500.0,150000.0,125000.0,22650.0,22650.0,27250.0,27250.0,38250.0,38250.0,53150.0,47500.0,58750.0,63750.0,45000.0,82500.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-14,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,33250.0,33250.0,137500.0,150000.0,125000.0,22650.0,22650.0,27250.0,27250.0,38250.0,38250.0,53150.0,47500.0,58750.0,63750.0,45000.0,82500.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-15,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,33250.0,33250.0,137500.0,150000.0,125000.0,22650.0,22650.0,27250.0,27250.0,38250.0,38250.0,53150.0,47500.0,58750.0,63750.0,45000.0,82500.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-16,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,32750.0,32750.0,137500.0,150000.0,125000.0,22650.0,22650.0,27250.0,27250.0,38250.0,38250.0,50650.0,42500.0,58750.0,62500.0,42500.0,82500.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-17,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,32750.0,32750.0,137500.0,150000.0,125000.0,22400.0,22400.0,27250.0,27250.0,38250.0,38250.0,50650.0,42500.0,58750.0,62500.0,42500.0,82500.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-18,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,32750.0,32750.0,137500.0,150000.0,125000.0,22400.0,22400.0,27250.0,27250.0,38250.0,38250.0,50650.0,42500.0,58750.0,62500.0,42500.0,82500.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-19,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,32500.0,32500.0,137500.0,150000.0,125000.0,22400.0,22400.0,27250.0,27250.0,38250.0,38250.0,49400.0,42500.0,56250.0,58750.0,42500.0,75000.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-20,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,32500.0,32500.0,137500.0,150000.0,125000.0,22400.0,22400.0,27250.0,27250.0,38250.0,38250.0,51500.0,45500.0,57500.0,56250.0,42500.0,70000.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-21,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,32500.0,32500.0,137500.0,150000.0,125000.0,22400.0,22400.0,27250.0,27250.0,38250.0,38250.0,51500.0,45500.0,57500.0,56250.0,42500.0,70000.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-22,11400.0,10150.0,9250.0,12400.0,12400.0,12900.0,11400.0,32500.0,32500.0,137500.0,150000.0,125000.0,22400.0,22400.0,27250.0,27250.0,38250.0,38250.0,51500.0,45500.0,57500.0,56250.0,42500.0,70000.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-23,11450.0,10150.0,9400.0,12400.0,12400.0,12900.0,11400.0,32500.0,32500.0,137500.0,150000.0,125000.0,22000.0,22000.0,27250.0,27250.0,38250.0,38250.0,50650.0,46250.0,55000.0,55000.0,45000.0,65000.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-24,11450.0,10150.0,9400.0,12400.0,12400.0,12900.0,11400.0,32500.0,32500.0,137500.0,150000.0,125000.0,22000.0,22000.0,27250.0,27250.0,38250.0,38250.0,50650.0,46250.0,55000.0,55000.0,45000.0,65000.0,12700.0,10900.0,13900.0,13400.0,12950.0,13150.0,12750.0
2019-09-25,11450.0,10150.0,9400.0,12400.0,12400.0,12900.0,11400.0,32500.0,32500.0,137500.0,150000.0,125000.0,22000.0,22000.0,27250.0,27250.0,35750.0,35750.0,50650.0,46250.0,55000.0,57500.0,50000.0,65000.0,12700.0,10900.0,13900.0,13400.0,12850.0,13150.0,12500.0
2019-09-26,11450.0,10150.0,9400.0,12400.0,12400.0,12900.0,11400.0,32500.0,32500.0,137500.0,150000.0,125000.0,22000.0,22000.0,27250.0,27250.0,35750.0,35750.0,48750.0,47500.0,50000.0,57500.0,50000.0,65000.0,12700.0,10900.0,13900.0,13400.0,12850.0,13150.0,12500.0
2019-09-27,11450.0,10150.0,9400.0,12400.0,12400.0,12900.0,11400.0,32500.0,32500.0,137500.0,150000.0,125000.0,21500.0,21500.0,27250.0,27250.0,35750.0,35750.0,50000.0,48750.0,51250.0,56250.0,47500.0,65000.0,12700.0,10900.0,13900.0,13400.0,12850.0,13150.0,12500.0
2019-09-28,11450.0,10150.0,9400.0,12400.0,12400.0,12900.0,11400.0,32500.0,32500.0,137500.0,150000.0,125000.0,21500.0,21500.0,27250.0,27250.0,35750.0,35750.0,50000.0,48750.0,51250.0,56250.0,47500.0,65000.0,12700.0,10900.0,13900.0,13400.0,12850.0,13150.0,12500.0
2019-09-29,11450.0,10150.0,9400.0,12400.0,12400.0,12900.0,11400.0,32500.0,32500.0,137500.0,150000.0,125000.0,21500.0,21500.0,27250.0,27250.0,35750.0,35750.0,50000.0,48750.0,51250.0,56250.0,47500.0,65000.0,12700.0,10900.0,13900.0,13400.0,12850.0,13150.0,12500.0
2019-09-30,11450.0,10150.0,9400.0,12400.0,12400.0,12900.0,11400.0,32500.0,32500.0,137500.0,150000.0,125000.0,21500.0,21500.0,26750.0,26750.0,35750.0,35750.0,50000.0,48750.0,51250.0,55000.0,47500.0,62500.0,12700.0,10900.0,13900.0,13400.0,12850.0,13150.0,12500.0
